0.000145782,0.000145626,0.000147215,0.00014937,0.000151015,0.000151426,0.000150911,0.00015232,0.000150549,0.000146593,0.000146888,0.000146432
2.33065e-5,2.13953e-5,1.98721e-5,1.91699e-5,1.67491e-5,1.58084e-5,1.32766e-5,1.11433e-5,9.44292e-6,9.10434e-6,8.1437e-6,6.72149e-6
3.95225e-6,2.94796e-6,3.76857e-6,3.2696e-6,2.56593e-6,2.33955e-6,1.49391e-6,7.82914e-7,3.22308e-7,8.19721e-7,9.96094e-7,4.01196e-7
5.38247e-7,8.68166e-7,2.03643e-6,1.87195e-6,1.04264e-6,1.30541e-6,6.03252e-7,6.23737e-7,1.85674e-7,7.45611e-7,9.20939e-7,4.14251e-7
4.68803e-7,7.89983e-7,1.93912e-6,1.79308e-6,1.38349e-6,1.51626e-6,9.99793e-7,5.91517e-7,3.13139e-7,7.64153e-7,9.05807e-7,3.64318e-7
4.94594e-7,8.48087e-7,2.02363e-6,1.88635e-6,1.01966e-6,1.30263e-6,7.3103e-7,5.74961e-7,1.87735e-7,7.80981e-7,9.36418e-7,4.54343e-7
4.76845e-7,8.23412e-7,1.94301e-6,1.7509e-6,1.32334e-6,1.48826e-6,9.49267e-7,5.96323e-7,3.17753e-7,7.58314e-7,8.69276e-7,3.64098e-7
4.85283e-7,8.10234e-7,1.98389e-6,1.91224e-6,1.1742e-6,1.35764e-6,8.48999e-7,5.48023e-7,2.19141e-7,7.99474e-7,9.31966e-7,3.5949e-7
4.87494e-7,8.52496e-7,1.96656e-6,1.78585e-6,1.24631e-6,1.41863e-6,8.59741e-7,6.32589e-7,2.82434e-7,7.36503e-7,8.76209e-7,3.78686e-7
4.74998e-7,7.73077e-7,1.94525e-6,1.91004e-6,1.33135e-6,1.43154e-6,9.4503e-7,5.72117e-7,2.47634e-7,7.64518e-7,9.2872e-7,2.78597e-7
4.96098e-7,8.70593e-7,2.01269e-6,1.81823e-6,1.15314e-6,1.33996e-6,7.15618e-7,6.39968e-7,2.22319e-7,7.06491e-7,8.93114e-7,3.40449e-7
4.68498e-7,7.63478e-7,1.93274e-6,1.86781e-6,1.40012e-6,1.4932e-6,1.0058e-6,5.97716e-7,2.81366e-7,7.34423e-7,9.32334e-7,3.36261e-7
4.98824e-7,8.70259e-7,2.03617e-6,1.85182e-6,1.05471e-6,1.29366e-6,6.01695e-7,6.14162e-7,1.68368e-7,7.35928e-7,9.16569e-7,4.07111e-7
4.69194e-7,7.89695e-7,1.93924e-6,1.79311e-6,1.38355e-6,1.5163e-6,9.99716e-7,5.91479e-7,3.13102e-7,7.64113e-7,9.05778e-7,3.64301e-7
