0.000334846,0.00033704,0.000332049,0.000325936,0.000331236,0.000338793,0.000337581,0.000334838,0.000335123,0.00033563,0.000335505,0.000336378
5.18165e-5,4.81622e-5,4.40519e-5,4.11871e-5,3.6665e-5,3.36932e-5,2.98327e-5,2.70196e-5,2.39103e-5,2.19922e-5,1.93722e-5,1.67981e-5
8.19217e-6,6.98727e-6,6.15337e-6,5.54275e-6,3.93817e-6,3.0775e-6,2.08884e-6,1.33327e-6,5.53769e-7,1.16402e-6,1.44069e-6,6.66972e-7
7.3426e-7,7.53444e-7,1.83079e-6,1.7402e-6,1.16308e-6,1.36491e-6,8.52695e-7,7.16336e-7,3.09681e-7,9.80791e-7,1.11114e-6,3.30602e-7
6.43148e-7,8.21578e-7,1.93543e-6,1.96406e-6,1.33448e-6,1.47731e-6,1.08553e-6,8.38891e-7,4.09499e-7,9.07113e-7,1.10245e-6,4.20348e-7
5.61593e-7,7.80917e-7,1.73865e-6,1.79615e-6,1.23557e-6,1.35233e-6,9.76952e-7,6.5416e-7,2.52106e-7,9.91769e-7,1.17099e-6,2.87792e-7
6.34563e-7,7.9113e-7,1.94567e-6,1.929e-6,1.16426e-6,1.46129e-6,1.02502e-6,8.35493e-7,3.34193e-7,7.79257e-7,1.04089e-6,4.0295e-7
5.91764e-7,7.96484e-7,1.71713e-6,1.82715e-6,1.32334e-6,1.37468e-6,1.00363e-6,6.31589e-7,2.82319e-7,1.01984e-6,1.22381e-6,3.76862e-7
6.18316e-7,7.48078e-7,1.91908e-6,1.87768e-6,1.02272e-6,1.41315e-6,8.52277e-7,7.99359e-7,2.80197e-7,8.03462e-7,1.02388e-6,3.63602e-7
6.21633e-7,8.1579e-7,1.79992e-6,1.89983e-6,1.40222e-6,1.40925e-6,9.54028e-7,7.00488e-7,3.58695e-7,1.05645e-6,1.23193e-6,4.42685e-7
5.97288e-7,7.56452e-7,1.8671e-6,1.8418e-6,1.0367e-6,1.36564e-6,7.64689e-7,7.52177e-7,2.9825e-7,9.00528e-7,1.04992e-6,3.52541e-7
6.39864e-7,8.28211e-7,1.8833e-6,1.95364e-6,1.42101e-6,1.45228e-6,1.02436e-6,7.88281e-7,4.19961e-7,1.02142e-6,1.18181e-6,4.81452e-7
5.71883e-7,7.69923e-7,1.80138e-6,1.81882e-6,1.13854e-6,1.345e-6,8.48757e-7,6.98692e-7,2.77734e-7,9.68729e-7,1.10487e-6,3.17846e-7
6.43372e-7,8.21366e-7,1.93548e-6,1.96411e-6,1.33455e-6,1.47742e-6,1.0855e-6,8.38884e-7,4.09463e-7,9.07067e-7,1.10243e-6,4.20376e-7
5.61593e-7,7.80917e-7,1.73865e-6,1.79615e-6,1.23557e-6,1.35233e-6,9.76952e-7,6.5416e-7,2.52106e-7,9.91769e-7,1.17099e-6,2.87792e-7
6.34563e-7,7.9113e-7,1.94567e-6,1.929e-6,1.16426e-6,1.46129e-6,1.02502e-6,8.35493e-7,3.34193e-7,7.79257e-7,1.04089e-6,4.0295e-7
5.91764e-7,7.96484e-7,1.71713e-6,1.82715e-6,1.32334e-6,1.37468e-6,1.00363e-6,6.31589e-7,2.82319e-7,1.01984e-6,1.22381e-6,3.76862e-7
6.18316e-7,7.48078e-7,1.91908e-6,1.87768e-6,1.02272e-6,1.41315e-6,8.52277e-7,7.99359e-7,2.80197e-7,8.03462e-7,1.02388e-6,3.63602e-7
6.21633e-7,8.1579e-7,1.79992e-6,1.89983e-6,1.40222e-6,1.40925e-6,9.54028e-7,7.00488e-7,3.58695e-7,1.05645e-6,1.23193e-6,4.42685e-7
5.97288e-7,7.56452e-7,1.8671e-6,1.8418e-6,1.0367e-6,1.36564e-6,7.64689e-7,7.52177e-7,2.9825e-7,9.00528e-7,1.04992e-6,3.52541e-7
6.39864e-7,8.28211e-7,1.8833e-6,1.95364e-6,1.42101e-6,1.45228e-6,1.02436e-6,7.88281e-7,4.19961e-7,1.02142e-6,1.18181e-6,4.81452e-7
5.71883e-7,7.69923e-7,1.80138e-6,1.81882e-6,1.13854e-6,1.345e-6,8.48757e-7,6.98692e-7,2.77734e-7,9.68729e-7,1.10487e-6,3.17846e-7
6.43372e-7,8.21366e-7,1.93548e-6,1.96411e-6,1.33455e-6,1.47742e-6,1.0855e-6,8.38884e-7,4.09463e-7,9.07067e-7,1.10243e-6,4.20376e-7
5.61593e-7,7.80917e-7,1.73865e-6,1.79615e-6,1.23557e-6,1.35233e-6,9.76952e-7,6.5416e-7,2.52106e-7,9.91769e-7,1.17099e-6,2.87792e-7
6.34563e-7,7.9113e-7,1.94567e-6,1.929e-6,1.16426e-6,1.46129e-6,1.02502e-6,8.35493e-7,3.34193e-7,7.79257e-7,1.04089e-6,4.0295e-7
5.91764e-7,7.96484e-7,1.71713e-6,1.82715e-6,1.32334e-6,1.37468e-6,1.00363e-6,6.31589e-7,2.82319e-7,1.01984e-6,1.22381e-6,3.76862e-7
6.18316e-7,7.48078e-7,1.91908e-6,1.87768e-6,1.02272e-6,1.41315e-6,8.52277e-7,7.99359e-7,2.80197e-7,8.03462e-7,1.02388e-6,3.63602e-7
6.21633e-7,8.1579e-7,1.79992e-6,1.89983e-6,1.40222e-6,1.40925e-6,9.54028e-7,7.00488e-7,3.58695e-7,1.05645e-6,1.23193e-6,4.42685e-7
5.97288e-7,7.56452e-7,1.8671e-6,1.8418e-6,1.0367e-6,1.36564e-6,7.64689e-7,7.52177e-7,2.9825e-7,9.00528e-7,1.04992e-6,3.52541e-7
6.39864e-7,8.28211e-7,1.8833e-6,1.95364e-6,1.42101e-6,1.45228e-6,1.02436e-6,7.88281e-7,4.19961e-7,1.02142e-6,1.18181e-6,4.81452e-7
5.71883e-7,7.69923e-7,1.80138e-6,1.81882e-6,1.13854e-6,1.345e-6,8.48757e-7,6.98692e-7,2.77734e-7,9.68729e-7,1.10487e-6,3.17846e-7
6.43372e-7,8.21366e-7,1.93548e-6,1.96411e-6,1.33455e-6,1.47742e-6,1.0855e-6,8.38884e-7,4.09463e-7,9.07067e-7,1.10243e-6,4.20376e-7
5.61593e-7,7.80917e-7,1.73865e-6,1.79615e-6,1.23557e-6,1.35233e-6,9.76952e-7,6.5416e-7,2.52106e-7,9.91769e-7,1.17099e-6,2.87792e-7
6.34563e-7,7.9113e-7,1.94567e-6,1.929e-6,1.16426e-6,1.46129e-6,1.02502e-6,8.35493e-7,3.34193e-7,7.79257e-7,1.04089e-6,4.0295e-7
5.91764e-7,7.96484e-7,1.71713e-6,1.82715e-6,1.32334e-6,1.37468e-6,1.00363e-6,6.31589e-7,2.82319e-7,1.01984e-6,1.22381e-6,3.76862e-7
6.18316e-7,7.48078e-7,1.91908e-6,1.87768e-6,1.02272e-6,1.41315e-6,8.52277e-7,7.99359e-7,2.80197e-7,8.03462e-7,1.02388e-6,3.63602e-7
