7.63848e-5,7.57605e-5,7.41818e-5,7.35145e-5,7.69072e-5,7.89346e-5,7.98875e-5,8.06634e-5,8.00064e-5,7.78548e-5,7.57342e-5,7.47226e-5
1.29038e-5,1.16028e-5,1.11677e-5,1.06291e-5,1.07947e-5,1.0546e-5,8.41271e-6,7.07292e-6,5.99131e-6,6.07442e-6,5.55537e-6,4.44864e-6
2.88498e-6,2.19178e-6,2.84857e-6,2.51458e-6,2.74853e-6,3.45201e-6,1.53406e-6,7.96793e-7,3.67275e-7,1.19906e-6,1.38255e-6,4.12498e-7
1.12812e-6,1.37142e-6,2.00901e-6,2.07954e-6,2.57516e-6,3.14144e-6,1.6133e-6,7.01424e-7,4.13689e-7,1.24244e-6,1.43008e-6,7.9385e-7
1.09303e-6,1.34864e-6,2.20946e-6,1.78202e-6,2.32534e-6,3.02262e-6,1.21443e-6,6.87529e-7,3.24414e-7,1.1228e-6,1.28829e-6,1.97104e-7
1.11433e-6,1.3508e-6,1.98741e-6,2.02145e-6,2.5189e-6,3.15021e-6,1.60397e-6,6.32902e-7,3.85728e-7,1.23973e-6,1.38883e-6,7.23146e-7
1.11012e-6,1.37206e-6,2.20509e-6,1.86562e-6,2.40274e-6,3.00867e-6,1.1934e-6,7.30269e-7,3.24296e-7,1.0945e-6,1.32626e-6,3.0431e-7
1.09616e-6,1.33964e-6,2.03542e-6,1.9571e-6,2.42248e-6,3.12828e-6,1.50691e-6,6.08107e-7,3.63929e-7,1.19998e-6,1.37621e-6,6.7184e-7
1.12477e-6,1.3812e-6,2.1618e-6,1.97821e-6,2.506e-6,3.03272e-6,1.25286e-6,7.59051e-7,3.56788e-7,1.08874e-6,1.38259e-6,5.4125e-7
1.08101e-6,1.32954e-6,2.11246e-6,1.88286e-6,2.34449e-6,3.09123e-6,1.38742e-6,6.37268e-7,3.51313e-7,1.17985e-6,1.36757e-6,5.63881e-7
1.13162e-6,1.37695e-6,2.08681e-6,2.05164e-6,2.58012e-6,3.08909e-6,1.47962e-6,7.48907e-7,3.92923e-7,1.17011e-6,1.42825e-6,7.38159e-7
1.07993e-6,1.3203e-6,2.17657e-6,1.81384e-6,2.3071e-6,3.05397e-6,1.27844e-6,6.6046e-7,3.38337e-7,1.15433e-6,1.33105e-6,3.8003e-7
1.12777e-6,1.36454e-6,2.01001e-6,2.0616e-6,2.58481e-6,3.13792e-6,1.61036e-6,6.95498e-7,4.03342e-7,1.23836e-6,1.42743e-6,7.90205e-7
1.09299e-6,1.34867e-6,2.20943e-6,1.78201e-6,2.32534e-6,3.02261e-6,1.21443e-6,6.87536e-7,3.24395e-7,1.12278e-6,1.28829e-6,1.97099e-7
1.11433e-6,1.3508e-6,1.98741e-6,2.02145e-6,2.5189e-6,3.15021e-6,1.60397e-6,6.32902e-7,3.85728e-7,1.23973e-6,1.38883e-6,7.23146e-7
1.11012e-6,1.37206e-6,2.20509e-6,1.86562e-6,2.40274e-6,3.00867e-6,1.1934e-6,7.30269e-7,3.24296e-7,1.0945e-6,1.32626e-6,3.0431e-7
1.09616e-6,1.33964e-6,2.03542e-6,1.9571e-6,2.42248e-6,3.12828e-6,1.50691e-6,6.08107e-7,3.63929e-7,1.19998e-6,1.37621e-6,6.7184e-7
1.12477e-6,1.3812e-6,2.1618e-6,1.97821e-6,2.506e-6,3.03272e-6,1.25286e-6,7.59051e-7,3.56788e-7,1.08874e-6,1.38259e-6,5.4125e-7
1.08101e-6,1.32954e-6,2.11246e-6,1.88286e-6,2.34449e-6,3.09123e-6,1.38742e-6,6.37268e-7,3.51313e-7,1.17985e-6,1.36757e-6,5.63881e-7
1.13162e-6,1.37695e-6,2.08681e-6,2.05164e-6,2.58012e-6,3.08909e-6,1.47962e-6,7.48907e-7,3.92923e-7,1.17011e-6,1.42825e-6,7.38159e-7
1.07993e-6,1.3203e-6,2.17657e-6,1.81384e-6,2.3071e-6,3.05397e-6,1.27844e-6,6.6046e-7,3.38337e-7,1.15433e-6,1.33105e-6,3.8003e-7
1.12777e-6,1.36454e-6,2.01001e-6,2.0616e-6,2.58481e-6,3.13792e-6,1.61036e-6,6.95498e-7,4.03342e-7,1.23836e-6,1.42743e-6,7.90205e-7
1.09299e-6,1.34867e-6,2.20943e-6,1.78201e-6,2.32534e-6,3.02261e-6,1.21443e-6,6.87536e-7,3.24395e-7,1.12278e-6,1.28829e-6,1.97099e-7
1.11433e-6,1.3508e-6,1.98741e-6,2.02145e-6,2.5189e-6,3.15021e-6,1.60397e-6,6.32902e-7,3.85728e-7,1.23973e-6,1.38883e-6,7.23146e-7
1.11012e-6,1.37206e-6,2.20509e-6,1.86562e-6,2.40274e-6,3.00867e-6,1.1934e-6,7.30269e-7,3.24296e-7,1.0945e-6,1.32626e-6,3.0431e-7
1.09616e-6,1.33964e-6,2.03542e-6,1.9571e-6,2.42248e-6,3.12828e-6,1.50691e-6,6.08107e-7,3.63929e-7,1.19998e-6,1.37621e-6,6.7184e-7
1.12477e-6,1.3812e-6,2.1618e-6,1.97821e-6,2.506e-6,3.03272e-6,1.25286e-6,7.59051e-7,3.56788e-7,1.08874e-6,1.38259e-6,5.4125e-7
1.08101e-6,1.32954e-6,2.11246e-6,1.88286e-6,2.34449e-6,3.09123e-6,1.38742e-6,6.37268e-7,3.51313e-7,1.17985e-6,1.36757e-6,5.63881e-7
1.13162e-6,1.37695e-6,2.08681e-6,2.05164e-6,2.58012e-6,3.08909e-6,1.47962e-6,7.48907e-7,3.92923e-7,1.17011e-6,1.42825e-6,7.38159e-7
1.07993e-6,1.3203e-6,2.17657e-6,1.81384e-6,2.3071e-6,3.05397e-6,1.27844e-6,6.6046e-7,3.38337e-7,1.15433e-6,1.33105e-6,3.8003e-7
1.12777e-6,1.36454e-6,2.01001e-6,2.0616e-6,2.58481e-6,3.13792e-6,1.61036e-6,6.95498e-7,4.03342e-7,1.23836e-6,1.42743e-6,7.90205e-7
1.09299e-6,1.34867e-6,2.20943e-6,1.78201e-6,2.32534e-6,3.02261e-6,1.21443e-6,6.87536e-7,3.24395e-7,1.12278e-6,1.28829e-6,1.97099e-7
1.11433e-6,1.3508e-6,1.98741e-6,2.02145e-6,2.5189e-6,3.15021e-6,1.60397e-6,6.32902e-7,3.85728e-7,1.23973e-6,1.38883e-6,7.23146e-7
1.11012e-6,1.37206e-6,2.20509e-6,1.86562e-6,2.40274e-6,3.00867e-6,1.1934e-6,7.30269e-7,3.24296e-7,1.0945e-6,1.32626e-6,3.0431e-7
1.09616e-6,1.33964e-6,2.03542e-6,1.9571e-6,2.42248e-6,3.12828e-6,1.50691e-6,6.08107e-7,3.63929e-7,1.19998e-6,1.37621e-6,6.7184e-7
1.12477e-6,1.3812e-6,2.1618e-6,1.97821e-6,2.506e-6,3.03272e-6,1.25286e-6,7.59051e-7,3.56788e-7,1.08874e-6,1.38259e-6,5.4125e-7
1.08101e-6,1.32954e-6,2.11246e-6,1.88286e-6,2.34449e-6,3.09123e-6,1.38742e-6,6.37268e-7,3.51313e-7,1.17985e-6,1.36757e-6,5.63881e-7
1.13162e-6,1.37695e-6,2.08681e-6,2.05164e-6,2.58012e-6,3.08909e-6,1.47962e-6,7.48907e-7,3.92923e-7,1.17011e-6,1.42825e-6,7.38159e-7
1.07993e-6,1.3203e-6,2.17657e-6,1.81384e-6,2.3071e-6,3.05397e-6,1.27844e-6,6.6046e-7,3.38337e-7,1.15433e-6,1.33105e-6,3.8003e-7
1.1278e-6,1.36453e-6,2.01004e-6,2.06159e-6,2.58481e-6,3.13792e-6,1.61036e-6,6.95507e-7,4.03358e-7,1.23836e-6,1.42744e-6,7.90217e-7
1.09223e-6,1.35071e-6,2.20821e-6,1.78287e-6,2.32501e-6,3.02293e-6,1.21471e-6,6.87313e-7,3.24138e-7,1.12297e-6,1.28845e-6,1.9718e-7
1.16154e-6,1.3228e-6,1.98787e-6,2.02268e-6,2.53182e-6,3.16071e-6,1.60851e-6,6.45402e-7,3.92352e-7,1.24728e-6,1.39731e-6,7.30096e-7
1.50146e-6,1.55514e-6,2.14638e-6,1.67091e-6,2.64204e-6,3.31235e-6,1.48875e-6,1.04016e-6,6.21447e-7,1.49045e-6,1.41834e-6,4.70911e-7
